genetic;length;mass;exercise;smoking;alcohol;sugar;lifespan
79.0;190.0;77.0;1.0;18.0;5.0;2;71
78.0;185.0;86.0;2.0;20.0;5.0;3;68
82.0;165.0;78.0;2.0;19.0;6.0;2;66
81.0;198.0;82.0;2.0;10.0;7.0;4;75
80.0;192.0;69.0;1.0;11.0;1.0;4;69
81.0;184.0;80.0;3.0;21.0;9.0;3;73
80.0;176.0;84.0;2.0;4.0;10.0;4;69
80.0;189.0;88.0;2.0;5.0;3.0;2;93
82.0;190.0;71.0;1.0;0.0;0.0;3;85
81.0;201.0;60.0;3.0;9.0;6.0;1;96
76.0;178.0;100.0;3.0;17.0;9.0;2;68
78.0;213.0;66.0;1.0;7.0;9.0;2;75
80.0;168.0;74.0;2.0;2.0;4.0;4;79
80.0;169.0;81.0;0.0;20.0;5.0;2;53
80.0;186.0;62.0;1.0;20.0;7.0;3;64
80.0;183.0;84.0;1.0;6.0;2.0;3;73
80.0;184.0;88.0;2.0;18.0;7.0;1;71
82.0;194.0;96.0;2.0;1.0;3.0;2;86
81.0;185.0;97.0;2.0;0.0;4.0;3;84
80.0;167.0;73.0;2.0;12.0;7.0;3;75
79.0;183.0;84.0;2.0;21.0;4.0;1;77
78.0;180.0;78.0;2.0;20.0;7.0;1;70
82.0;194.0;65.0;1.0;13.0;6.0;2;76
78.0;177.0;89.0;1.0;6.0;3.0;2;73
80.0;185.0;82.0;1.0;13.0;7.0;1;67
82.0;154.0;62.0;1.0;16.0;6.0;2;65
84.0;183.0;81.0;1.0;17.0;7.0;2;74
82.0;188.0;72.0;2.0;0.0;4.0;4;92
84.0;171.0;82.0;1.0;21.0;9.0;4;55
79.0;167.0;82.0;2.0;5.0;4.0;3;75
79.0;199.0;67.0;2.0;11.0;6.0;2;89
78.0;203.0;95.0;2.0;4.0;7.0;3;80
80.0;173.0;80.0;1.0;22.0;1.0;2;64
80.0;183.0;87.0;1.0;19.0;9.0;2;65
79.0;189.0;94.0;3.0;19.0;8.0;4;68
81.0;187.0;75.0;1.0;9.0;5.0;1;78
79.0;198.0;85.0;3.0;0.0;7.0;3;96
76.0;175.0;91.0;1.0;7.0;5.0;2;67
80.0;177.0;71.0;3.0;8.0;9.0;3;84
80.0;177.0;75.0;1.0;4.0;4.0;3;79
81.0;188.0;82.0;1.0;20.0;8.0;3;63
79.0;208.0;66.0;3.0;11.0;2.0;2;96
81.0;204.0;61.0;1.0;4.0;5.0;5;72
79.0;186.0;75.0;1.0;21.0;6.0;4;53
83.0;194.0;67.0;1.0;15.0;8.0;1;80
80.0;181.0;93.0;1.0;4.0;1.0;3;74
80.0;178.0;96.0;2.0;2.0;4.0;2;85
80.0;183.0;78.0;1.0;3.0;6.0;3;76
81.0;173.0;88.0;1.0;14.0;6.0;2;70
81.0;179.0;83.0;1.0;5.0;5.0;4;65
81.0;200.0;62.0;1.0;21.0;8.0;3;64
81.0;170.0;102.0;2.0;20.0;8.0;2;62
84.0;188.0;95.0;1.0;19.0;2.0;3;66
80.0;175.0;60.0;0.0;11.0;0.0;3;68
77.0;180.0;66.0;1.0;9.0;8.0;3;70
80.0;170.0;61.0;2.0;17.0;8.0;3;74
78.0;213.0;101.0;1.0;6.0;2.0;2;77
81.0;203.0;82.0;1.0;2.0;7.0;1;81
78.0;197.0;71.0;1.0;13.0;4.0;3;68
80.0;174.0;61.0;1.0;0.0;5.0;1;88
81.0;167.0;72.0;2.0;9.0;9.0;3;68
82.0;207.0;61.0;0.0;19.0;9.0;3;58
82.0;193.0;82.0;1.0;0.0;9.0;2;80
80.0;180.0;78.0;2.0;1.0;6.0;2;92
78.0;181.0;83.0;1.0;1.0;6.0;4;72
80.0;193.0;64.0;0.0;1.0;8.0;2;77
79.0;199.0;89.0;1.0;17.0;9.0;2;64
79.0;182.0;83.0;1.0;0.0;4.0;3;80
79.0;171.0;80.0;1.0;0.0;6.0;4;71
81.0;165.0;67.0;1.0;18.0;2.0;2;68
80.0;195.0;69.0;3.0;0.0;4.0;2;109
82.0;183.0;63.0;1.0;4.0;1.0;2;86
81.0;175.0;83.0;2.0;16.0;2.0;4;73
79.0;175.0;76.0;1.0;0.0;5.0;2;81
79.0;179.0;63.0;1.0;7.0;3.0;4;73
78.0;207.0;89.0;1.0;8.0;7.0;1;75
80.0;183.0;65.0;1.0;9.0;8.0;3;70
82.0;199.0;78.0;2.0;1.0;8.0;4;89
81.0;193.0;74.0;3.0;2.0;1.0;2;102
80.0;206.0;87.0;0.0;18.0;7.0;3;56
79.0;163.0;78.0;2.0;22.0;6.0;2;66
81.0;178.0;76.0;3.0;1.0;5.0;2;104
81.0;203.0;82.0;3.0;19.0;7.0;3;82
80.0;190.0;94.0;2.0;12.0;5.0;3;73
79.0;169.0;96.0;2.0;17.0;2.0;3;68
83.0;178.0;68.0;2.0;0.0;5.0;2;96
79.0;165.0;86.0;2.0;2.0;9.0;3;77
78.0;169.0;87.0;1.0;17.0;1.0;4;59
80.0;171.0;70.0;2.0;7.0;6.0;1;86
80.0;202.0;72.0;1.0;7.0;2.0;2;83
79.0;188.0;76.0;3.0;1.0;6.0;3;91
81.0;183.0;65.0;1.0;1.0;9.0;1;86
79.0;173.0;88.0;2.0;0.0;8.0;3;77
79.0;179.0;93.0;3.0;0.0;4.0;3;91
84.0;211.0;110.0;3.0;1.0;3.0;2;100
82.0;179.0;71.0;2.0;10.0;7.0;1;87
79.0;175.0;94.0;1.0;14.0;3.0;2;67
79.0;177.0;101.0;1.0;20.0;10.0;2;54
82.0;173.0;67.0;1.0;0.0;7.0;2;85
81.0;179.0;90.0;1.0;13.0;7.0;2;70
79.0;182.0;81.0;1.0;16.0;9.0;3;60
79.0;175.0;89.0;2.0;1.0;9.0;3;80
82.0;187.0;103.0;2.0;2.0;7.0;2;81
80.0;187.0;78.0;1.0;8.0;6.0;2;69
79.0;158.0;66.0;2.0;0.0;5.0;2;85
79.0;169.0;79.0;2.0;17.0;5.0;2;76
77.0;190.0;62.0;1.0;7.0;1.0;1;81
79.0;176.0;82.0;1.0;20.0;10.0;2;52
82.0;197.0;91.0;1.0;17.0;2.0;3;69
80.0;188.0;72.0;1.0;13.0;7.0;2;71
80.0;196.0;98.0;0.0;11.0;9.0;2;61
79.0;193.0;75.0;1.0;13.0;2.0;2;72
80.0;184.0;82.0;1.0;7.0;9.0;2;69
80.0;186.0;86.0;1.0;5.0;5.0;1;77
78.0;171.0;75.0;1.0;0.0;3.0;2;79
81.0;188.0;71.0;2.0;2.0;10.0;4;84
79.0;170.0;60.0;2.0;14.0;9.0;3;72
79.0;163.0;81.0;2.0;9.0;1.0;4;71
76.0;189.0;78.0;1.0;8.0;4.0;2;70
79.0;168.0;63.0;1.0;19.0;6.0;3;60
80.0;184.0;78.0;1.0;1.0;7.0;2;81
81.0;206.0;90.0;1.0;21.0;8.0;2;64
79.0;186.0;84.0;1.0;3.0;8.0;3;73
79.0;166.0;102.0;1.0;14.0;0.0;3;59
77.0;187.0;80.0;1.0;3.0;2.0;2;77
82.0;172.0;62.0;2.0;9.0;8.0;1;85
79.0;169.0;61.0;1.0;6.0;9.0;2;67
81.0;165.0;83.0;1.0;13.0;5.0;2;69
81.0;175.0;63.0;1.0;0.0;9.0;2;83
81.0;187.0;111.0;3.0;0.0;8.0;1;95
78.0;164.0;79.0;2.0;1.0;8.0;2;79
78.0;190.0;79.0;2.0;14.0;9.0;3;67
80.0;194.0;95.0;1.0;0.0;7.0;3;77
78.0;169.0;82.0;1.0;4.0;5.0;2;72
82.0;186.0;63.0;2.0;8.0;4.0;3;82
80.0;200.0;78.0;1.0;1.0;5.0;2;84
79.0;189.0;63.0;1.0;22.0;0.0;3;71
79.0;164.0;92.0;1.0;6.0;3.0;3;67
78.0;190.0;80.0;2.0;21.0;7.0;2;69
79.0;182.0;92.0;2.0;7.0;7.0;3;75
81.0;189.0;60.0;2.0;10.0;8.0;2;82
78.0;203.0;61.0;2.0;3.0;7.0;4;81
79.0;175.0;73.0;1.0;20.0;5.0;1;65
80.0;198.0;65.0;3.0;11.0;8.0;3;92
79.0;204.0;81.0;3.0;12.0;6.0;2;84
81.0;196.0;86.0;0.0;7.0;6.0;1;72
80.0;193.0;80.0;1.0;6.0;4.0;1;85
80.0;207.0;97.0;2.0;2.0;9.0;2;87
78.0;169.0;60.0;3.0;5.0;5.0;3;93
84.0;176.0;101.0;1.0;12.0;10.0;2;67
80.0;178.0;87.0;1.0;4.0;4.0;2;81
78.0;193.0;66.0;1.0;2.0;4.0;2;83
77.0;212.0;85.0;0.0;12.0;4.0;2;65
80.0;184.0;69.0;1.0;4.0;5.0;1;76
82.0;177.0;91.0;1.0;21.0;8.0;3;60
79.0;165.0;82.0;3.0;17.0;9.0;1;76
81.0;161.0;61.0;1.0;5.0;6.0;4;70
78.0;175.0;81.0;2.0;9.0;8.0;4;73
81.0;200.0;75.0;1.0;5.0;4.0;3;75
77.0;194.0;78.0;2.0;10.0;2.0;3;83
82.0;174.0;90.0;3.0;2.0;0.0;3;102
81.0;185.0;81.0;2.0;10.0;9.0;3;72
77.0;200.0;87.0;2.0;2.0;7.0;4;82
80.0;198.0;84.0;2.0;10.0;5.0;1;85
80.0;172.0;89.0;2.0;12.0;3.0;5;67
78.0;196.0;87.0;1.0;1.0;1.0;3;83
82.0;176.0;76.0;0.0;1.0;9.0;2;71
81.0;185.0;61.0;2.0;13.0;3.0;2;88
81.0;177.0;72.0;1.0;21.0;9.0;2;64
79.0;187.0;96.0;2.0;5.0;10.0;4;70
76.0;181.0;95.0;1.0;12.0;0.0;2;70
84.0;185.0;87.0;2.0;13.0;3.0;1;85
81.0;179.0;75.0;2.0;17.0;7.0;3;75
80.0;198.0;62.0;1.0;18.0;6.0;1;72
80.0;184.0;95.0;2.0;10.0;9.0;3;71
81.0;197.0;92.0;4.0;4.0;4.0;4;99
78.0;179.0;78.0;2.0;2.0;0.0;1;90
77.0;190.0;84.0;1.0;0.0;7.0;2;74
80.0;176.0;84.0;3.0;8.0;1.0;2;98
77.0;172.0;87.0;1.0;6.0;7.0;3;63
82.0;185.0;78.0;1.0;2.0;7.0;3;73
81.0;178.0;97.0;2.0;17.0;4.0;1;80
80.0;202.0;78.0;1.0;5.0;7.0;3;75
79.0;210.0;106.0;3.0;6.0;8.0;2;91
79.0;191.0;96.0;0.0;0.0;9.0;3;65
79.0;202.0;100.0;2.0;11.0;8.0;3;72
78.0;173.0;75.0;2.0;6.0;6.0;5;71
80.0;188.0;68.0;1.0;16.0;6.0;1;72
80.0;171.0;84.0;2.0;7.0;3.0;2;85
81.0;205.0;77.0;0.0;8.0;7.0;3;67
78.0;185.0;67.0;2.0;21.0;7.0;1;68
80.0;199.0;73.0;1.0;12.0;7.0;2;73
79.0;201.0;87.0;1.0;8.0;4.0;3;72
80.0;176.0;99.0;0.0;19.0;9.0;3;47
80.0;160.0;91.0;1.0;9.0;6.0;2;68
78.0;213.0;78.0;1.0;6.0;6.0;2;79
81.0;194.0;64.0;1.0;9.0;9.0;2;73
80.0;176.0;88.0;1.0;16.0;2.0;2;66
82.0;188.0;79.0;1.0;10.0;8.0;4;69
79.0;185.0;77.0;1.0;1.0;5.0;3;77
79.0;174.0;78.0;1.0;14.0;4.0;2;65
82.0;195.0;63.0;1.0;10.0;0.0;1;84
79.0;167.0;70.0;1.0;10.0;2.0;3;72
82.0;169.0;94.0;1.0;20.0;3.0;1;66
80.0;196.0;75.0;2.0;3.0;7.0;3;83
77.0;182.0;97.0;3.0;15.0;10.0;2;73
78.0;168.0;87.0;1.0;6.0;8.0;1;74
78.0;172.0;91.0;3.0;10.0;8.0;4;73
80.0;173.0;81.0;3.0;0.0;4.0;3;95
80.0;161.0;72.0;1.0;16.0;9.0;3;54
78.0;181.0;75.0;3.0;0.0;7.0;2;99
78.0;165.0;70.0;1.0;20.0;10.0;2;58
82.0;179.0;72.0;2.0;1.0;3.0;1;99
80.0;185.0;95.0;1.0;21.0;3.0;2;62
81.0;197.0;92.0;1.0;21.0;8.0;5;57
78.0;163.0;62.0;1.0;8.0;6.0;2;73
80.0;209.0;64.0;0.0;6.0;6.0;1;77
81.0;195.0;97.0;2.0;12.0;8.0;4;69
81.0;205.0;88.0;1.0;0.0;9.0;2;77
76.0;205.0;102.0;1.0;11.0;9.0;2;67
80.0;187.0;86.0;2.0;4.0;8.0;1;89
80.0;165.0;63.0;1.0;21.0;6.0;1;68
81.0;199.0;86.0;2.0;5.0;7.0;1;93
81.0;180.0;100.0;2.0;10.0;8.0;2;73
81.0;161.0;79.0;2.0;17.0;8.0;1;74
80.0;208.0;87.0;1.0;8.0;6.0;4;72
;177.0;70.0;1.0;22.0;7.0;2;70
81.0;208.0;79.0;1.0;13.0;4.0;3;72
76.0;180.0;65.0;2.0;0.0;6.0;1;92
78.0;155.0;63.0;1.0;5.0;9.0;2;71
78.0;194.0;84.0;0.0;3.0;3.0;1;77
82.0;187.0;77.0;1.0;14.0;7.0;3;64
83.0;205.0;65.0;3.0;20.0;9.0;3;82
80.0;181.0;67.0;1.0;10.0;5.0;2;71
79.0;191.0;67.0;0.0;17.0;8.0;2;58
80.0;187.0;70.0;1.0;14.0;7.0;2;72
78.0;181.0;76.0;2.0;12.0;5.0;2;78
79.0;193.0;107.0;1.0;2.0;3.0;2;79
81.0;184.0;71.0;1.0;11.0;7.0;4;69
78.0;213.0;94.0;1.0;2.0;9.0;2;80
80.0;185.0;67.0;1.0;7.0;0.0;1;83
78.0;175.0;62.0;1.0;18.0;6.0;1;64
80.0;194.0;60.0;3.0;7.0;5.0;2;101
79.0;185.0;82.0;0.0;14.0;9.0;2;54
80.0;193.0;70.0;2.0;1.0;3.0;3;88
78.0;187.0;95.0;1.0;11.0;3.0;4;64
79.0;161.0;83.0;1.0;9.0;9.0;1;65
78.0;164.0;81.0;2.0;18.0;2.0;4;65
80.0;188.0;68.0;1.0;4.0;8.0;2;75
79.0;168.0;70.0;1.0;6.0;6.0;4;66
80.0;176.0;90.0;2.0;21.0;3.0;1;77
77.0;189.0;69.0;1.0;8.0;6.0;1;76
80.0;185.0;92.0;2.0;1.0;7.0;2;86
82.0;188.0;93.0;2.0;19.0;4.0;1;80
79.0;197.0;96.0;1.0;11.0;2.0;2;76
81.0;196.0;81.0;2.0;11.0;3.0;2;83
81.0;188.0;79.0;1.0;0.0;3.0;3;86
78.0;169.0;92.0;2.0;19.0;9.0;1;63
82.0;195.0;101.0;0.0;20.0;6.0;2;56
82.0;183.0;81.0;2.0;0.0;3.0;2;97
79.0;175.0;68.0;2.0;12.0;8.0;4;68
80.0;197.0;77.0;1.0;16.0;7.0;4;63
78.0;168.0;79.0;2.0;3.0;8.0;2;84
77.0;177.0;61.0;1.0;6.0;9.0;4;61
77.0;173.0;95.0;2.0;1.0;4.0;2;86
80.0;163.0;91.0;1.0;13.0;7.0;1;61
78.0;210.0;83.0;1.0;20.0;4.0;3;65
78.0;203.0;74.0;2.0;2.0;2.0;4;90
83.0;206.0;67.0;1.0;2.0;7.0;1;88
76.0;171.0;76.0;2.0;3.0;3.0;3;81
80.0;189.0;76.0;0.0;8.0;6.0;2;66
80.0;191.0;95.0;3.0;10.0;8.0;1;91
82.0;167.0;78.0;1.0;0.0;3.0;2;84
80.0;181.0;68.0;2.0;21.0;8.0;3;69
79.0;178.0;61.0;0.0;6.0;6.0;2;67
81.0;175.0;84.0;2.0;8.0;5.0;2;83
79.0;211.0;90.0;2.0;4.0;7.0;2;83
77.0;185.0;88.0;2.0;9.0;6.0;2;73
79.0;171.0;98.0;2.0;18.0;5.0;4;60
79.0;185.0;74.0;1.0;16.0;9.0;4;57
80.0;169.0;76.0;1.0;21.0;6.0;3;59
79.0;199.0;92.0;2.0;21.0;8.0;3;63
78.0;167.0;76.0;1.0;7.0;7.0;2;66
79.0;174.0;64.0;1.0;15.0;1.0;1;75
79.0;180.0;98.0;1.0;13.0;0.0;3;62
80.0;178.0;85.0;2.0;4.0;7.0;1;85
80.0;183.0;93.0;2.0;17.0;8.0;4;62
80.0;191.0;97.0;3.0;18.0;9.0;4;71
82.0;210.0;79.0;1.0;0.0;9.0;2;83
81.0;171.0;83.0;1.0;16.0;0.0;2;71
81.0;192.0;81.0;2.0;18.0;6.0;3;77
78.0;178.0;97.0;3.0;19.0;5.0;2;84
77.0;198.0;79.0;1.0;16.0;9.0;2;63
77.0;196.0;65.0;1.0;15.0;1.0;2;77
78.0;197.0;68.0;1.0;4.0;4.0;2;77
84.0;190.0;85.0;1.0;19.0;7.0;1;69
80.0;172.0;87.0;2.0;13.0;7.0;3;71
78.0;187.0;108.0;2.0;1.0;6.0;4;78
82.0;190.0;91.0;1.0;0.0;3.0;2;83
81.0;197.0;66.0;2.0;1.0;0.0;3;100
78.0;185.0;77.0;1.0;8.0;9.0;3;70
80.0;171.0;91.0;1.0;2.0;6.0;3;75
78.0;160.0;72.0;3.0;14.0;0.0;2;89
78.0;186.0;78.0;3.0;14.0;6.0;3;79
78.0;188.0;84.0;1.0;3.0;7.0;3;73
82.0;170.0;75.0;1.0;4.0;1.0;3;81
78.0;191.0;70.0;1.0;10.0;8.0;3;70
79.0;180.0;79.0;1.0;2.0;7.0;3;74
78.0;184.0;65.0;2.0;0.0;7.0;1;92
78.0;174.0;80.0;1.0;1.0;9.0;2;72
79.0;172.0;80.0;2.0;18.0;5.0;2;70
82.0;164.0;89.0;3.0;3.0;8.0;3;86
82.0;161.0;96.0;2.0;13.0;7.0;2;68
80.0;190.0;74.0;2.0;11.0;6.0;4;78
80.0;182.0;85.0;2.0;0.0;6.0;1;85
79.0;195.0;76.0;3.0;6.0;9.0;1;96
79.0;179.0;64.0;3.0;9.0;5.0;3;86
82.0;205.0;74.0;2.0;19.0;9.0;3;71
83.0;201.0;61.0;0.0;6.0;8.0;3;72
82.0;204.0;64.0;1.0;0.0;9.0;2;82
80.0;193.0;91.0;3.0;2.0;10.0;2;88
80.0;184.0;84.0;1.0;0.0;1.0;4;78
79.0;179.0;72.0;1.0;17.0;3.0;2;67
80.0;186.0;61.0;1.0;5.0;6.0;3;72
79.0;209.0;75.0;1.0;14.0;9.0;2;73
82.0;185.0;67.0;0.0;6.0;1.0;2;78
81.0;171.0;65.0;3.0;7.0;8.0;2;93
80.0;187.0;87.0;4.0;18.0;7.0;1;91
80.0;189.0;82.0;2.0;3.0;4.0;4;81
80.0;163.0;86.0;2.0;2.0;8.0;3;73
84.0;196.0;68.0;2.0;14.0;8.0;1;80
82.0;187.0;63.0;1.0;16.0;8.0;3;62
83.0;184.0;90.0;4.0;4.0;3.0;2;105
81.0;205.0;64.0;1.0;9.0;1.0;1;84
80.0;208.0;101.0;2.0;5.0;9.0;4;76
81.0;193.0;78.0;2.0;2.0;9.0;2;86
81.0;181.0;83.0;3.0;21.0;9.0;2;81
81.0;187.0;64.0;2.0;0.0;3.0;2;98
82.0;197.0;74.0;1.0;19.0;9.0;1;70
79.0;185.0;72.0;3.0;6.0;8.0;1;97
83.0;181.0;79.0;1.0;15.0;8.0;3;68
80.0;166.0;104.0;1.0;14.0;7.0;3;58
80.0;209.0;73.0;0.0;1.0;3.0;3;78
81.0;197.0;61.0;1.0;8.0;2.0;2;80
79.0;173.0;73.0;3.0;10.0;10.0;2;83
80.0;181.0;75.0;2.0;22.0;8.0;3;61
80.0;184.0;80.0;2.0;19.0;6.0;2;74
80.0;170.0;99.0;1.0;4.0;8.0;4;63
76.0;169.0;89.0;1.0;0.0;6.0;3;63
81.0;168.0;67.0;1.0;16.0;6.0;2;68
82.0;211.0;99.0;1.0;0.0;9.0;1;80
77.0;189.0;83.0;1.0;12.0;7.0;1;67
79.0;199.0;76.0;1.0;13.0;7.0;3;71
80.0;166.0;63.0;2.0;10.0;5.0;2;81
79.0;163.0;87.0;2.0;16.0;3.0;2;75
81.0;195.0;88.0;2.0;13.0;1.0;4;80
81.0;174.0;99.0;1.0;14.0;8.0;4;61
78.0;173.0;97.0;2.0;22.0;6.0;2;67
79.0;206.0;62.0;1.0;12.0;6.0;3;75
80.0;181.0;79.0;4.0;19.0;6.0;3;84
81.0;173.0;73.0;2.0;0.0;6.0;1;95
82.0;179.0;66.0;1.0;22.0;4.0;1;72
81.0;183.0;70.0;2.0;20.0;3.0;4;69
77.0;164.0;81.0;1.0;13.0;1.0;3;64
80.0;183.0;81.0;2.0;12.0;7.0;3;74
80.0;202.0;69.0;2.0;5.0;2.0;4;88
79.0;184.0;61.0;1.0;12.0;9.0;2;72
82.0;190.0;108.0;1.0;5.0;9.0;4;61
80.0;183.0;72.0;2.0;11.0;10.0;2;82
79.0;184.0;67.0;3.0;1.0;1.0;4;93
78.0;180.0;86.0;1.0;7.0;1.0;4;67
81.0;186.0;62.0;1.0;11.0;6.0;3;75
78.0;213.0;72.0;1.0;17.0;3.0;3;70
82.0;189.0;75.0;2.0;4.0;3.0;1;88
80.0;187.0;86.0;2.0;0.0;6.0;3;80
82.0;199.0;76.0;1.0;9.0;1.0;4;78
82.0;157.0;71.0;1.0;10.0;7.0;2;65
78.0;191.0;89.0;3.0;7.0;7.0;4;81
81.0;170.0;92.0;1.0;2.0;8.0;2;71
79.0;177.0;78.0;2.0;18.0;5.0;3;69
84.0;178.0;62.0;1.0;11.0;7.0;2;77
78.0;182.0;95.0;1.0;2.0;9.0;2;68
84.0;183.0;101.0;2.0;21.0;9.0;2;70
79.0;168.0;78.0;1.0;10.0;6.0;1;69
82.0;180.0;79.0;3.0;9.0;8.0;2;91
80.0;172.0;78.0;3.0;8.0;7.0;3;85
79.0;198.0;68.0;2.0;0.0;7.0;2;92
80.0;163.0;77.0;3.0;19.0;7.0;3;72
81.0;197.0;69.0;2.0;16.0;9.0;4;70
79.0;202.0;89.0;4.0;2.0;9.0;3;97
81.0;200.0;74.0;1.0;4.0;1.0;3;81
79.0;180.0;61.0;3.0;20.0;1.0;1;87
76.0;198.0;73.0;2.0;1.0;4.0;1;96
79.0;185.0;74.0;1.0;14.0;3.0;2;75
79.0;184.0;74.0;3.0;1.0;9.0;1;102
79.0;180.0;72.0;1.0;0.0;5.0;2;81
82.0;193.0;69.0;2.0;14.0;8.0;1;80
77.0;202.0;99.0;2.0;5.0;9.0;2;80
79.0;188.0;99.0;1.0;22.0;8.0;3;53
81.0;188.0;88.0;2.0;16.0;9.0;3;72
79.0;202.0;70.0;2.0;0.0;3.0;3;95
78.0;192.0;70.0;1.0;12.0;8.0;2;74
80.0;164.0;67.0;3.0;9.0;3.0;4;92
80.0;190.0;111.0;1.0;14.0;8.0;2;66
82.0;175.0;77.0;2.0;1.0;4.0;1;95
77.0;170.0;79.0;2.0;16.0;5.0;3;73
81.0;183.0;72.0;1.0;21.0;8.0;2;64
81.0;180.0;86.0;0.0;18.0;2.0;2;59
81.0;197.0;78.0;1.0;17.0;9.0;1;72
82.0;183.0;68.0;1.0;8.0;4.0;1;83
79.0;200.0;66.0;1.0;19.0;5.0;3;65
76.0;174.0;97.0;1.0;7.0;5.0;1;68
80.0;201.0;88.0;1.0;0.0;9.0;3;73
81.0;180.0;68.0;1.0;17.0;9.0;1;65
79.0;200.0;79.0;1.0;7.0;2.0;3;73
79.0;192.0;73.0;3.0;8.0;8.0;3;87
80.0;173.0;65.0;2.0;3.0;8.0;2;85
82.0;183.0;81.0;2.0;1.0;7.0;3;86
76.0;181.0;68.0;1.0;4.0;5.0;2;76
81.0;186.0;67.0;3.0;16.0;7.0;1;96
81.0;183.0;87.0;1.0;13.0;2.0;3;68
79.0;184.0;89.0;1.0;18.0;8.0;1;65
80.0;168.0;66.0;1.0;19.0;5.0;3;60
81.0;196.0;95.0;2.0;13.0;2.0;2;82
80.0;182.0;67.0;1.0;19.0;1.0;1;68
81.0;155.0;86.0;1.0;7.0;9.0;2;65
80.0;192.0;92.0;3.0;4.0;2.0;3;93
80.0;200.0;103.0;2.0;4.0;2.0;3;88
79.0;189.0;102.0;1.0;14.0;4.0;1;67
76.0;186.0;72.0;3.0;9.0;9.0;2;87
81.0;184.0;70.0;1.0;22.0;5.0;4;60
80.0;191.0;98.0;1.0;16.0;6.0;3;61
79.0;193.0;93.0;1.0;0.0;7.0;3;76
80.0;185.0;62.0;2.0;4.0;1.0;3;88
80.0;182.0;103.0;3.0;6.0;5.0;2;84
80.0;189.0;80.0;3.0;11.0;9.0;2;84
78.0;176.0;80.0;1.0;19.0;6.0;2;56
81.0;193.0;61.0;2.0;14.0;6.0;1;84
80.0;157.0;86.0;1.0;0.0;9.0;3;70
79.0;172.0;68.0;2.0;19.0;5.0;1;75
81.0;192.0;87.0;2.0;3.0;7.0;2;82
78.0;177.0;69.0;2.0;9.0;9.0;2;78
82.0;192.0;109.0;1.0;4.0;8.0;2;76
79.0;161.0;62.0;0.0;11.0;8.0;3;58
80.0;189.0;75.0;1.0;11.0;2.0;1;81
81.0;173.0;76.0;1.0;19.0;7.0;2;57
79.0;198.0;87.0;2.0;3.0;4.0;3;87
80.0;184.0;68.0;1.0;19.0;6.0;4;62
82.0;174.0;65.0;1.0;18.0;6.0;4;64
79.0;192.0;67.0;1.0;14.0;0.0;1;78
79.0;178.0;86.0;3.0;17.0;4.0;2;84
78.0;185.0;66.0;2.0;4.0;4.0;5;82
82.0;186.0;66.0;2.0;17.0;0.0;2;80
76.0;178.0;81.0;3.0;0.0;9.0;3;89
79.0;192.0;67.0;2.0;17.0;9.0;2;77
82.0;173.0;67.0;1.0;13.0;1.0;3;72
80.0;160.0;82.0;2.0;2.0;5.0;2;85
78.0;190.0;79.0;2.0;4.0;5.0;2;81
79.0;189.0;64.0;3.0;9.0;9.0;4;88
80.0;160.0;85.0;1.0;5.0;6.0;3;68
79.0;183.0;83.0;1.0;5.0;2.0;1;82
80.0;186.0;95.0;3.0;11.0;4.0;1;89
83.0;193.0;71.0;2.0;14.0;9.0;1;84
80.0;182.0;94.0;2.0;12.0;5.0;1;78
82.0;163.0;75.0;2.0;22.0;8.0;3;64
78.0;155.0;73.0;1.0;3.0;2.0;3;68
79.0;163.0;79.0;2.0;1.0;1.0;1;89
81.0;197.0;74.0;1.0;1.0;3.0;2;87
81.0;172.0;107.0;1.0;11.0;8.0;2;58
78.0;171.0;77.0;2.0;19.0;0.0;2;81
83.0;176.0;78.0;2.0;9.0;9.0;1;83
83.0;201.0;75.0;3.0;15.0;1.0;2;94
83.0;185.0;93.0;2.0;1.0;9.0;3;81
81.0;172.0;74.0;1.0;3.0;6.0;3;74
78.0;177.0;67.0;2.0;1.0;1.0;3;84
78.0;189.0;84.0;2.0;4.0;8.0;2;85
81.0;185.0;70.0;1.0;19.0;8.0;2;66
80.0;181.0;76.0;2.0;13.0;9.0;2;73
79.0;207.0;65.0;1.0;1.0;7.0;3;82
79.0;191.0;78.0;3.0;21.0;2.0;5;80
80.0;197.0;94.0;3.0;2.0;5.0;2;95
79.0;181.0;69.0;2.0;20.0;4.0;2;75
78.0;171.0;92.0;1.0;11.0;5.0;2;70
82.0;167.0;70.0;2.0;0.0;8.0;3;89
82.0;174.0;75.0;2.0;8.0;1.0;2;87
78.0;207.0;62.0;1.0;18.0;6.0;2;65
80.0;189.0;76.0;1.0;1.0;4.0;3;80
81.0;190.0;79.0;0.0;7.0;2.0;2;75
81.0;190.0;64.0;0.0;13.0;3.0;2;69
76.0;189.0;75.0;2.0;0.0;8.0;3;81
84.0;204.0;86.0;2.0;1.0;6.0;2;93
79.0;176.0;88.0;2.0;9.0;4.0;3;80
80.0;191.0;65.0;1.0;3.0;6.0;3;80
82.0;189.0;88.0;2.0;18.0;5.0;4;74
82.0;175.0;87.0;1.0;3.0;9.0;2;77
79.0;202.0;71.0;1.0;10.0;6.0;1;72
80.0;165.0;87.0;1.0;22.0;9.0;2;53
82.0;174.0;98.0;2.0;2.0;4.0;3;78
79.0;196.0;78.0;1.0;7.0;7.0;1;76
